Business_as_usual_2050	moderate_2050	extensive_2050	Business_as_usual_2099	moderate_2099	extensive_2099
-0.017412951	-0.428526816	0.286472306	1.553402678	0.441351386	0.516952086
0.181034029	0.000379298	0.512981482	0.023358064	0.134833021	-0.006151158
0.688641217	-0.004195135	0.036104857	-0.182740229	0.39512469	0.558711364
-0.28774111	-0.05740622	0.48012303	0.028332347	-0.091152056	0.164300478
-0.316557166	0.180444761	0.169030597	-0.144801315	0.77199981	0.353398468
0.694494809	-0.122915748	0.179846425	0.369485686	0.556112523	0.207914481
0.808460393	0.011092356	0.415010929	0.224116671	-0.178715999	0.387168705
0.816935742	0.256000201	0.049675515	-0.352666313	0.07876828	-0.101486694
-0.341629377	-0.008617897	0.198185941	-0.032924685	-0.113591712	-0.210230872
0.719915438	0.370721829	0.210152675	0.696674064	-0.088951932	0.241212846
0.241423983	0.433345594	0.432296441	0.982415607	0.345096162	-0.330760798
0.41527174	0.210690269	0.021431254	0.778540277	0.622634985	0.449375883
0.145457148	0.029454583	0.21122058	1.424093554	-0.179326655	0.067401645
0.71134129	0.126617475	0.166030478	0.514711818	-0.278832751	0.312348164
-0.249885155	0.255444788	0.087677723	-0.263183191	0.45156559	0.543274018
0.301642157	-0.438569544	0.373703543	1.489666198	0.031639124	0.544652422
0.583891157	-0.003322657	0.217893146	0.32574373	-0.418909067	0.59254026
0.539547811	0.220720659	-0.008008519	0.026372739	0.330956598	-0.071636611
-0.586301848	-0.154833922	-0.008984907	1.12018213	-0.190606441	-0.264434287
0.208044615	0.47134773	0.127460784	0.793427487	0.145003124	-0.438990234
-0.175463233	0.455121422	0.234578047	1.351433689	0.522253115	0.500192106
-0.596861738	-0.060959632	0.208009764	0.623654813	0.337500589	0.155508806
-0.557317407	0.445786836	0.251355027	0.128227989	0.820908937	-0.128406423
0.251047499	0.233817128	0.036456663	-0.328962194	0.251315395	-0.267322288
0.591110914	0.04444707	0.424788552	1.074102691	0.514547001	-0.179872963
0.599610192	0.166276355	0.143328593	0.699008497	0.28462988	0.408195772
-0.059669304	0.257862804	0.412702197	-0.065347132	-0.045124553	-0.448332667
-0.228839132	-0.091020139	0.202456978	1.269944609	0.505919837	0.112455755
0.390074586	-0.404303139	0.117477573	-0.406520049	0.466455671	0.53693398
0.652806205	-0.061084385	0.308454946	-0.315846671	-0.358945188	0.557017235
-0.215370691	0.413785051	0.220842358	1.029226611	-0.047243955	0.238547834
0.368078148	0.436667355	0.358292784	1.077663646	-0.205964072	0.56427058
0.855772737	0.348246791	0.006531401	1.260260982	0.08764	-0.285011049
0.589278598	0.043536309	0.257748286	-0.193102364	0.107805483	-0.241807448
0.790093431	-0.408399928	0.21499255	0.749987132	-0.420952869	0.236715048
0.220639095	0.482508837	0.112673926	0.26979857	-0.253461371	-0.040966882
0.438725362	0.146150481	0.507127532	0.44066151	-0.129757405	-0.179423259
0.837788075	-0.332814822	0.402224445	0.071861162	0.085233623	-0.315588554
0.594651795	0.035300659	0.255473107	0.576265892	-0.016942015	0.046474666
0.33721363	-0.049260482	0.088221084	1.192383402	-0.121127705	-0.396976301
0.210208128	0.231971834	0.34761524	0.429910065	-0.008489945	0.431733512
-0.210601603	0.014713572	0.437365001	0.393565033	-0.208624153	0.214964984
0.124174982	-0.06338751	0.525550286	0.304183983	0.753059322	0.241783365
0.363384618	0.354349223	-0.008906572	0.119319038	0.445585239	-0.137452898
0.455431587	0.073554523	0.271296669	-0.387657312	0.06906549	-0.188592133
0.260366396	0.414577958	0.429639568	1.210173318	0.208950435	-0.25602435
0.219034488	0.358762883	0.135116379	1.257547065	0.200680286	-0.074617868
-0.053111231	0.335684341	0.231018797	1.017325791	-0.443989679	0.348663399
0.506537837	0.181324003	0.284551075	0.945709026	0.058368613	-0.011839881
0.128425895	-0.393950878	0.411718979	-0.089792904	-0.223743922	0.606067657
-0.529791887	0.20875042	0.04991245	0.019292574	-0.471977326	-0.038723529
0.806396042	-0.15932169	0.189779041	1.507046694	0.569729045	0.392810133
0.438984966	0.031126356	0.356847432	1.364826964	0.767635317	0.081994053
-0.312157244	0.26224603	0.268461164	1.568322404	0.626117444	-0.21156846
-0.373817529	-0.285314133	0.309635291	-0.240228627	0.746036652	-0.418204424
0.281187013	-0.322059768	0.1591237	0.635308655	0.421240413	0.230051119
-0.207795475	-0.402979977	0.291716187	0.579413421	0.252331824	0.587394692
0.582538221	0.234536002	0.357942986	-0.246689284	-0.439072338	-0.4577844
0.365251545	-0.162816223	0.290799482	1.479512733	0.436914804	-0.362735738
0.74169113	0.305085195	0.135929954	1.500396988	0.818637343	0.210051791
-0.026203414	-0.349552578	0.354644963	-0.151819184	0.406824731	0.074769506
-0.145927744	0.359678765	0.088968154	0.43847225	0.740710781	-0.207101783
0.605779614	0.095361326	0.460080678	-0.156455029	0.79840879	-0.311324525
0.543462704	0.198790606	0.275451399	-0.19176908	-0.374742846	0.365917061
-0.36701906	0.098659007	0.349646414	-0.072112136	0.504279293	0.409768827
0.3808408	0.323870436	0.407120904	0.817948957	-0.252440807	-0.362171035
0.500456345	-0.229504293	0.490819429	0.383571454	0.777823161	0.333693956
-0.477271819	0.482931054	0.032388363	0.800862947	0.042735368	-0.416339114
-0.081438679	0.376229913	0.338442072	0.866442878	0.609981314	-0.0630402
0.337270165	0.411075021	0.083696188	1.567635353	0.329479469	0.480373655
0.366724776	-0.233194167	0.276132042	0.489689048	0.735471093	-0.25052256
-0.355379311	0.222926648	0.356421592	0.012033339	0.780981477	-0.400336864
0.356669285	-0.088527764	0.175825062	0.758139642	0.055189341	-0.120304402
0.647932626	-0.403188252	0.018768333	-0.246835877	-0.474714712	-0.150275848
0.112570185	-0.06978294	0.425127058	0.305452768	0.350636569	-0.251306009
0.074300776	0.001377631	0.364821052	1.518046516	-0.488744501	0.281468507
0.548357521	-0.439428071	0.317985446	0.058734561	0.776467201	0.020472928
-0.13243252	0.020992718	0.295595619	1.332919156	0.356731465	-0.334654306
-0.228126372	-0.316678827	0.145587537	-0.027574262	-0.059121023	0.285111847
0.494663578	0.233704807	0.427907655	-0.391269568	0.273775522	0.358118129
0.630676647	0.240232558	0.266597575	0.039914197	0.530855005	-0.03609143
0.481893533	0.271231476	0.097308715	0.942655623	0.464890649	-0.421004527
-0.38937912	-0.316098294	0.194035795	-0.279579243	-0.242235351	0.372000675
0.840567149	-0.325496343	0.026285172	-0.150615275	0.195312725	-0.389643897
0.137961731	-0.009070264	0.263834624	0.9390591	0.771199101	0.059713283
-0.373155589	0.313682314	0.114346929	1.307290099	0.18626924	-0.123615641
0.219933733	-0.346476959	0.287452128	1.035038919	0.798067103	0.31205034
0.371750486	0.314520385	0.413700041	0.69954904	-0.482262818	-0.222453405
0.441787264	0.208952592	0.426991509	0.899297595	-0.140532168	-0.123658277
0.45105871	0.31838721	0.408750426	0.784619842	0.295017914	0.184201533
-0.190997816	0.033990953	0.446412105	-0.107866266	0.500000346	-0.366189682
0.030747687	-0.027865274	0.121145922	0.574041493	-0.312008325	0.001637827
0.602312348	0.487939339	0.464264381	0.484684499	-0.203017736	0.587876662
0.25247095	-0.051945156	0.235503725	0.604337841	0.083441834	0.594614932
0.362369451	-0.067012009	0.008204764	0.158321586	0.778677444	0.140500769
0.635429385	-0.12511085	0.041141578	1.009288344	-0.095705965	-0.299148536
0.742895468	0.456236759	0.102084922	0.594724712	0.438604979	-0.022054538
-0.191306119	0.137846245	0.0669757	1.401684724	0.494071814	-0.362099807
0.052369011	-0.250499938	0.083539986	0.275991198	0.192845898	0.608916009
-0.204296348	-0.187693681	0.175247376	0.469375536	0.504056748	0.522943036
0.757296658	-0.345418883	0.071853617	0.007929304	0.17800051	0.08923946
0.227625599	-0.128736926	0.079069437	-0.266421803	-0.114784461	0.09602019
0.400517978	0.414918207	0.416939145	1.324782429	-0.455554905	0.430619573
0.219071842	-0.10210176	0.489177861	-0.355787941	0.099944205	-0.182792647
0.558149876	-0.26582368	0.181028192	0.234902997	-0.197500766	0.569223406
0.424865289	-0.372482497	-0.00226474	0.293585461	0.710778077	0.504295396
0.68850432	0.29146469	0.265292218	1.56780949	0.300036607	-0.012507776
0.84292765	-0.128631138	0.522047226	0.999441333	0.535485673	-0.125381072
0.270488844	0.457017155	0.328974308	-0.196037272	-0.069160385	0.157284647
-0.449719741	-0.397258701	0.1603306	0.373959784	-0.16755265	0.328004551
-0.244654314	0.319953914	0.459056569	-0.242895143	0.468379367	0.500563735
0.79829819	-0.246537531	0.205925972	0.012604087	-0.368508203	0.471244991
0.45599432	0.189337299	0.253301462	-0.170384707	0.424128506	0.386857878
-0.570163651	0.002928043	0.361862825	0.129303488	0.549196421	0.594478581
-0.496103858	0.020377983	0.242750668	0.61373509	0.42551019	0.477919477
0.328373533	-0.335435399	0.452630229	1.217083587	0.639721471	0.262559461
-0.404727731	0.208105054	0.042984446	-0.014955298	0.741760088	-0.130874592
-0.457680815	0.460291474	0.188445809	1.484245092	-0.181174606	-0.403947445
0.45081106	-0.281298279	0.525113933	0.65930765	-0.010839024	-0.125009861
0.360936981	0.114978793	0.159478436	0.225201655	0.235427925	0.330012408
0.329219526	0.411186995	0.041295619	1.364284186	0.312919255	-0.264858402
0.052484849	0.083287438	0.422774552	0.126307915	0.627806242	-0.44730211
-0.553105767	0.467606016	0.479135679	0.569437035	0.335776867	0.285311718
0.467108318	-0.235603616	0.174707284	0.203800387	0.400932257	-0.143057601
-0.452910748	0.280449365	0.306914019	0.34636777	-0.472910153	-0.097784829
-0.580083623	-0.354757672	0.094582522	1.113530176	-0.299018016	0.374771974
0.328830865	-0.116781881	0.015936932	-0.042488952	0.594210865	-0.259587239
-0.127745212	0.230610189	0.45834959	-0.124583411	0.547915505	0.493127214
-0.566536084	-0.162850509	0.200759795	1.475830914	0.74625508	-0.23287806
0.598494955	0.377247096	0.50795495	1.021916341	0.382431905	-0.075285651
-0.602384642	-0.398872667	0.1602941	0.854707469	-0.428750253	0.580516971
0.309576967	0.031505082	0.438826191	0.734912206	-0.190957344	0.368306242
-0.464701553	0.107602574	0.396207778	-0.252632716	0.400779563	-0.12690836
0.382665372	-0.402426052	0.083889672	0.11472823	-0.206979817	-0.06400282
0.424619603	-0.235771554	0.073477092	0.679298301	-0.403345288	0.328870968
0.14856989	-0.426791719	0.056547662	0.473808817	0.790271631	0.041739289
-0.153375484	0.150558705	0.090415491	0.289624053	0.73609471	0.609805123
0.675472269	0.149528368	0.320143014	0.302295285	0.735048907	0.590830413
-0.174744787	0.044600615	0.115953681	1.417895661	0.802738794	0.613564669
0.605650244	-0.081493785	0.197966248	0.785246303	0.292219423	-0.439304045
-0.53448393	-0.123689724	0.095342814	0.069837051	-0.503907158	-0.115049813
0.452425388	-0.043335821	0.254384446	1.516819863	-0.407492854	0.497879255
0.749949256	-0.405957765	0.155241204	0.620444342	0.368540991	0.581433829
-0.228792033	-0.262978237	0.037142523	1.05858121	0.203361158	-0.190741812
-0.092966665	-0.027741023	0.417183378	0.867802674	-0.453555974	0.370361412
0.35543896	-0.412760385	0.266384069	0.761618104	0.109567674	0.107140463
-0.015850684	0.472231614	0.024211292	0.956606568	0.799280303	-0.070817413
0.813671839	-0.253487956	0.328693856	1.460584624	0.168486545	-0.18196867
0.015266857	-0.070649746	0.106980811	0.427496228	0.177454567	-0.40785432
-0.232428909	-0.434239774	0.017419625	0.149295391	-0.430147407	0.41955169
-0.472039144	-0.368930722	0.011253579	0.232917714	0.065909875	-0.146335931
0.121251626	0.089806507	-0.007854326	-0.10745053	-0.329022396	-0.355886766
0.407058859	-0.311674065	0.253838226	0.72087782	0.603587462	0.350662858
0.717332837	0.432252112	0.030446187	0.441589188	-0.098682319	-0.26317237
-0.250881347	0.394812728	0.283857392	0.514369493	-0.258579535	0.264530755
0.159792679	-0.104075431	0.524259404	0.389727713	0.463619337	0.203413958
-0.410894173	-0.372033006	0.135762493	0.219916169	0.124853063	0.606487227
0.594090002	0.142275826	0.075131222	0.437639527	0.376509184	-0.017019524
-0.016014441	-0.320556201	0.341507382	1.288908232	-0.222690425	0.289162826
0.249161249	0.13532178	0.499021656	1.458597807	-0.407306807	-0.103533712
0.817287531	0.217270528	0.256160704	0.2846696	0.152995799	-0.006584193
-0.279873165	-0.088591888	0.273166659	0.835829687	-0.058244954	-0.045239016
-0.258490188	0.247049058	0.163993928	-0.187214691	0.190671037	-0.047294183
0.325990349	-0.313612834	0.011443614	1.458509758	-0.013623175	0.475886468
-0.158030223	-0.359910919	0.406574277	-0.294322373	0.170401197	0.48993169
0.0052174	0.078876663	0.509326005	0.188202371	-0.350644724	-0.146351465
-0.139588892	0.157450901	0.021641104	0.664942055	0.666079795	0.218739149
0.086723628	-0.283790703	0.514059042	0.154749167	0.424626469	0.395241299
0.85923077	-0.261416541	0.451864052	-0.091022547	0.333430949	0.389082611
0.657204409	0.210856337	0.303864095	0.383450184	-0.011868981	0.501974685
0.181767267	0.366818684	0.472885175	0.358470321	0.492838506	0.217119067
0.40559805	0.306395586	0.518836441	-0.358094449	0.543125055	0.232836807
0.841634211	0.132099507	0.426105749	1.579409522	0.119458994	0.407023377
0.433741975	0.342193873	0.190222111	1.089751728	0.440599952	-0.226125495
0.464584024	0.032084792	0.128473404	-0.229557451	0.081731785	-0.469531805
0.389358584	0.359477697	0.028421593	-0.161813148	-0.297244542	0.544408106
-0.597887368	-0.120667464	0.467416422	-0.415260486	0.681321271	-0.121188057
-0.236572252	0.208790676	0.183562671	-0.358668582	0.076641861	0.526536993
0.156756694	-0.385200132	0.430659793	0.391037862	0.712654943	-0.061953888
-0.176892662	0.023292559	0.499610189	1.401236094	-0.473091148	0.086797191
-0.441115619	-0.270450452	0.205452461	0.302542801	0.502338768	-0.420528701
0.560256157	-0.419243527	0.267995484	1.398763337	0.521423944	0.379915172
-0.142543085	-0.147542692	0.239032459	1.506469069	-0.01268312	-0.016834053
0.797117114	-0.069751502	0.014476806	0.929969218	0.610207882	-0.398553239
0.439667482	-0.390558651	0.051225687	0.662638441	0.166133255	-0.185557373
-0.443400913	0.052451023	0.506270885	0.205753686	0.678008201	0.239573534
0.15311101	0.107588978	0.485724842	1.288280462	0.462751689	0.01207928
0.77755379	0.012242038	0.366790769	-0.158128725	0.13326169	0.419018698
0.699810766	-0.29613262	0.508725016	-0.199521576	-0.430737223	0.610774091
-0.31867771	0.308364841	0.267034219	0.893677986	0.625322481	-0.030455432
0.181000402	-0.439248086	0.123371733	0.908797985	0.528124128	0.289959549
0.548477631	-0.276686024	0.53215549	0.955397565	0.462732984	-0.272479815
0.55711587	-0.014687664	0.308871976	0.74611206	-0.078676057	0.182466958
-0.115504348	-0.138122849	0.052665695	-0.063852517	0.336097839	0.554643708
0.663262799	0.093210966	0.058638483	0.644068057	0.79837155	0.142277597
-0.210661451	0.226919616	0.014884279	1.112816801	0.007367113	0.522073989
-0.40688896	0.22328037	0.121436479	0.389869566	0.119927548	0.488801609
-0.430408838	-0.441357484	0.498283716	-0.407513774	-0.307532019	-0.132719184
-0.089355089	-0.023846828	0.328734461	-0.1760573	-0.190983354	-0.232250514
0.202876085	0.219505264	0.316117556	0.840991273	0.367986956	-0.340041883
0.292565457	-0.008650131	0.03721013	0.264745948	0.814208321	0.113269709
0.464342722	-0.373598542	0.388587361	1.171298167	0.617978882	-0.056423115
-0.285636771	-0.24698469	0.427824951	0.774146517	0.670140718	-0.375923216
0.453372057	0.457440772	0.2602745	0.680160379	-0.040553489	0.098429302
0.213308745	0.285276613	0.16043414	1.532393876	-0.243858092	-0.162908208
-0.412775711	-0.139782309	0.188406403	0.648920608	-0.159624323	-0.155599884
0.568112904	-0.247333948	0.389086091	-0.013364216	0.203001632	0.506167033
0.087310632	-0.071452502	0.070105058	0.494598534	0.187951514	-0.205010307
0.662522032	0.225229724	0.472137407	0.792890936	-0.160429953	0.512100947
0.471593909	-0.095537191	0.350390792	0.998829438	0.752033093	-0.225777776
0.540827788	0.20657758	0.123875695	0.618007837	0.154600979	0.011258366
0.308585799	0.333493027	0.286085636	1.101106082	0.748161022	-0.064138952
-0.223310985	-0.011621057	0.241090351	1.321910267	-0.29624701	0.301780838
0.256159658	-0.249263115	0.086212989	1.06692875	0.351670535	-0.29060523
0.142403492	-0.187294763	0.47030954	0.428519304	0.365217105	0.126135784
-0.600169844	0.133263658	0.510172341	-0.384364654	-0.273616311	-0.432423792
0.444981657	-0.074587967	0.348674084	1.082080554	0.214124776	0.413778061
-0.006377822	0.030619508	0.204634579	0.939094647	0.630752824	-0.041616369
-0.456877911	0.006242489	0.39429869	1.494466598	-0.135289142	0.594732177
-0.312282139	-0.366801998	0.454503137	0.549407505	0.352532308	-0.272354025
-0.458383664	0.32067565	0.486340575	0.027088163	0.46757669	-0.090276894
-0.446536398	0.420134887	0.493186466	0.883873891	0.510977042	0.487732371
-0.096628816	-0.38712802	0.505215571	1.300764993	-0.399125864	0.183340526
-0.568654052	0.464866382	0.34448762	0.445360858	0.398857967	-0.405901754
0.025298377	-0.068878674	0.503075568	-0.176881713	-0.011546197	-0.22873993
0.7245366	0.358491221	0.47072845	0.043299319	-0.205281106	-0.372476005
0.494019336	-0.028531791	0.282960023	1.564432601	0.684391819	-0.18716905
-0.512290661	0.190696727	0.41916307	-0.188424758	0.711901423	0.529698647
-0.218569559	0.039426536	0.069429301	0.073425655	0.052863007	-0.31430102
-0.155836181	-0.153532293	0.12546427	0.958811778	-0.064587788	-0.089916954
0.453186821	0.314800626	0.429302083	0.412730677	-0.321145306	0.071142332
-0.613794196	0.053910666	0.02814379	0.274412589	0.026652964	-0.385853308
-0.076994938	-0.193781613	0.182779263	1.235446458	0.464483304	0.165516977
0.137966329	-0.162334313	0.396255074	0.442606831	-0.157208435	0.544900648
-0.290952414	0.318010784	0.188930292	-0.139374191	0.006780716	0.012476487
-0.343029073	0.138772042	0.485037666	0.498697956	-0.001989745	0.408805476
0.850795738	0.198713561	0.049015957	1.348231745	0.728776345	-0.027290496
-0.241201756	0.333961946	0.360039207	1.287510023	0.669625726	0.301570972
0.739294842	0.10599038	0.370659444	0.184608206	-0.09133375	0.451654874
-0.327896986	0.317279581	0.391144229	0.046306186	0.192176793	0.31017895
0.713836841	0.172174807	0.454829384	0.6048291	-0.487016465	0.331151302
-0.245759431	0.060671764	0.41321686	0.731485026	0.27306759	0.115768915
-0.137403942	0.131871192	0.030076804	1.213547253	-0.200262804	0.435531904
0.205785727	-0.256325462	0.081047186	-0.012312793	-0.490130416	-0.362003056
0.750150571	-0.18799645	0.114240034	0.254578299	0.687770002	0.162896372
0.853882971	-0.267192429	0.456188218	0.181883171	0.448420675	0.160647049
0.811691857	-0.151592396	0.384156271	0.191112636	0.776359489	0.281108533
0.740654896	-0.067956122	0.40095251	0.12654421	0.406882712	-0.382031632
0.366083514	-0.364331088	0.338059604	0.355451544	-0.093633817	0.359885827
0.03208931	0.088836318	0.392197742	-0.253158507	-0.04524641	0.563789066
-0.199344715	-0.039648079	0.338599899	0.018357117	-0.160292411	0.198945645
0.191183615	-0.36694663	0.080076642	-0.255215858	0.551219446	-0.356865414
-0.466285687	0.217413551	0.222253507	0.870161947	-0.079015595	-0.316977658
0.453436905	0.091050618	0.100772678	0.681404555	0.735113608	0.397337449
0.470108022	-0.088940586	0.498291572	0.437930304	-0.321236344	-0.003686841
-0.559500874	0.027867137	0.142702916	0.628865065	-0.242748619	0.367803801
-0.037310536	-0.269587611	0.26281859	-0.228096882	0.511656883	-0.210767608
-0.272568694	-0.397109456	0.517048954	0.155679302	0.00670907	-0.107443094
-0.203749443	-0.41156024	0.159635233	0.289093886	0.220535013	0.563798078
0.560472121	-0.221954566	0.213897959	0.041103142	-0.427971825	0.574520928
-0.170977564	0.234373699	0.281967951	-0.019775558	0.189287703	0.410543765
0.11020488	-0.265442974	-0.002209294	0.231541477	0.091429645	0.585389725
-0.453936987	0.343521408	0.398037041	1.145147089	0.051541506	-0.3529807
-0.370799859	-0.16680066	0.017416041	0.57412024	0.725987623	-0.310816102
